,name,great,cpu,good,best,processor,price,value,amd,performance,gaming,amazing,ryzen,star,fast,work,five,budget,awesome,buy,money,cooler,excellent,product,buck,bang,beast,love,nice,intel,chip,great cpu,five stars,great value,bang buck,great processor,good cpu,best cpu,best bang,great price,works great,cpu price,great gaming,best value,budget cpu,amazing cpu,price performance,value money,great product,great performance,amd ryzen,best bang buck,best budget cpu,great cpu price,worth every penny,great budget cpu,great cpu great,best value money,best cpu price,best processor ever,bang buck cpu
16,201807,0.06578947368421052,0.05263157894736842,0.046052631578947366,0.02631578947368421,0.019736842105263157,0.02631578947368421,0.02631578947368421,0.019736842105263157,0.019736842105263157,0.019736842105263157,0.006578947368421052,0.006578947368421052,0.046052631578947366,0.019736842105263157,0.006578947368421052,0.046052631578947366,0.006578947368421052,0.0,0.0,0.019736842105263157,0.013157894736842105,0.0,0.006578947368421052,0.013157894736842105,0.013157894736842105,0.006578947368421052,0.013157894736842105,0.006578947368421052,0.0,0.006578947368421052,0.02040816326530612,0.07142857142857142,0.01020408163265306,0.01020408163265306,0.0,0.0,0.0,0.02040816326530612,0.01020408163265306,0.01020408163265306,0.0,0.01020408163265306,0.01020408163265306,0.0,0.0,0.01020408163265306,0.01020408163265306,0.0,0.01020408163265306,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,201808,0.08121827411167512,0.06598984771573604,0.02030456852791878,0.01015228426395939,0.025380710659898477,0.025380710659898477,0.025380710659898477,0.030456852791878174,0.015228426395939087,0.01015228426395939,0.01015228426395939,0.0,0.02030456852791878,0.02030456852791878,0.015228426395939087,0.02030456852791878,0.01015228426395939,0.015228426395939087,0.0,0.0,0.01015228426395939,0.0,0.005076142131979695,0.0,0.0,0.005076142131979695,0.005076142131979695,0.005076142131979695,0.005076142131979695,0.01015228426395939,0.022388059701492536,0.029850746268656716,0.022388059701492536,0.0,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.0,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.0,0.0,0.007462686567164179,0.0,0.0,0.007462686567164179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,201809,0.06493506493506493,0.047619047619047616,0.03896103896103896,0.012987012987012988,0.021645021645021644,0.021645021645021644,0.030303030303030304,0.004329004329004329,0.008658008658008658,0.004329004329004329,0.021645021645021644,0.008658008658008658,0.008658008658008658,0.012987012987012988,0.017316017316017316,0.008658008658008658,0.004329004329004329,0.008658008658008658,0.0,0.017316017316017316,0.012987012987012988,0.004329004329004329,0.012987012987012988,0.0,0.0,0.0,0.0,0.004329004329004329,0.012987012987012988,0.004329004329004329,0.024539877300613498,0.012269938650306749,0.0,0.0,0.006134969325153374,0.006134969325153374,0.0,0.0,0.006134969325153374,0.012269938650306749,0.006134969325153374,0.0,0.006134969325153374,0.006134969325153374,0.006134969325153374,0.006134969325153374,0.012269938650306749,0.006134969325153374,0.0,0.0,0.0,0.0,0.009708737864077669,0.0,0.0,0.0,0.009708737864077669,0.0,0.0,0.0
19,201810,0.05853658536585366,0.056910569105691054,0.03902439024390244,0.023577235772357725,0.02113821138211382,0.02926829268292683,0.014634146341463415,0.01951219512195122,0.02195121951219512,0.011382113821138212,0.012195121951219513,0.013821138211382113,0.0032520325203252032,0.00975609756097561,0.015447154471544716,0.0016260162601626016,0.008130081300813009,0.011382113821138212,0.00975609756097561,0.01056910569105691,0.004878048780487805,0.007317073170731708,0.004878048780487805,0.005691056910569106,0.005691056910569106,0.0040650406504065045,0.007317073170731708,0.0032520325203252032,0.005691056910569106,0.0024390243902439024,0.019583843329253364,0.0024479804161566705,0.009791921664626682,0.008567931456548347,0.006119951040391677,0.009791921664626682,0.009791921664626682,0.004895960832313341,0.006119951040391677,0.004895960832313341,0.0012239902080783353,0.0012239902080783353,0.004895960832313341,0.0,0.008567931456548347,0.006119951040391677,0.0036719706242350062,0.0036719706242350062,0.0073439412484700125,0.006119951040391677,0.008456659619450317,0.0,0.0,0.0,0.0,0.0,0.004228329809725159,0.0,0.0,0.0
20,201811,0.09634551495016612,0.08970099667774087,0.019933554817275746,0.03986710963455149,0.026578073089700997,0.03322259136212625,0.016611295681063124,0.013289036544850499,0.029900332225913623,0.013289036544850499,0.016611295681063124,0.009966777408637873,0.0033222591362126247,0.0,0.016611295681063124,0.0033222591362126247,0.013289036544850499,0.013289036544850499,0.0033222591362126247,0.009966777408637873,0.009966777408637873,0.0033222591362126247,0.0,0.0033222591362126247,0.006644518272425249,0.006644518272425249,0.006644518272425249,0.006644518272425249,0.006644518272425249,0.006644518272425249,0.05913978494623656,0.005376344086021506,0.010752688172043012,0.005376344086021506,0.005376344086021506,0.010752688172043012,0.0,0.0,0.005376344086021506,0.016129032258064516,0.016129032258064516,0.0,0.0,0.005376344086021506,0.005376344086021506,0.016129032258064516,0.010752688172043012,0.0,0.005376344086021506,0.0,0.0,0.009900990099009901,0.0297029702970297,0.009900990099009901,0.0,0.0,0.0,0.0,0.0,0.0
21,201812,0.04057971014492753,0.0463768115942029,0.02608695652173913,0.04057971014492753,0.028985507246376812,0.028985507246376812,0.017391304347826087,0.020289855072463767,0.020289855072463767,0.014492753623188406,0.017391304347826087,0.011594202898550725,0.005797101449275362,0.008695652173913044,0.005797101449275362,0.005797101449275362,0.005797101449275362,0.008695652173913044,0.011594202898550725,0.008695652173913044,0.005797101449275362,0.011594202898550725,0.008695652173913044,0.020289855072463767,0.017391304347826087,0.014492753623188406,0.002898550724637681,0.008695652173913044,0.0,0.0,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.02727272727272727,0.00909090909090909,0.004545454545454545,0.00909090909090909,0.022727272727272728,0.013636363636363636,0.0,0.0,0.0,0.004545454545454545,0.0,0.004545454545454545,0.004545454545454545,0.0,0.0,0.0,0.0,0.04132231404958678,0.0,0.0,0.01652892561983471,0.0,0.0,0.0,0.0,0.0,0.01652892561983471
22,201901,0.0780885780885781,0.06177156177156177,0.03263403263403263,0.018648018648018648,0.02097902097902098,0.027972027972027972,0.029137529137529136,0.018648018648018648,0.01048951048951049,0.016317016317016316,0.01282051282051282,0.013986013986013986,0.011655011655011656,0.009324009324009324,0.011655011655011656,0.006993006993006993,0.01048951048951049,0.009324009324009324,0.0011655011655011655,0.006993006993006993,0.006993006993006993,0.01048951048951049,0.009324009324009324,0.0034965034965034965,0.0034965034965034965,0.006993006993006993,0.002331002331002331,0.006993006993006993,0.002331002331002331,0.002331002331002331,0.03063063063063063,0.010810810810810811,0.01981981981981982,0.005405405405405406,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.0036036036036036037,0.010810810810810811,0.007207207207207207,0.009009009009009009,0.0036036036036036037,0.005405405405405406,0.005405405405405406,0.007207207207207207,0.0018018018018018018,0.0018018018018018018,0.005405405405405406,0.0036036036036036037,0.005405405405405406,0.006535947712418301,0.0032679738562091504,0.00980392156862745,0.006535947712418301,0.0,0.006535947712418301,0.0,0.0032679738562091504,0.0,0.0
23,201902,0.06135770234986945,0.050913838120104436,0.028720626631853787,0.02349869451697128,0.0195822454308094,0.018276762402088774,0.022193211488250653,0.015665796344647518,0.014360313315926894,0.013054830287206266,0.013054830287206266,0.013054830287206266,0.013054830287206266,0.010443864229765013,0.01174934725848564,0.007832898172323759,0.009138381201044387,0.007832898172323759,0.005221932114882507,0.013054830287206266,0.015665796344647518,0.009138381201044387,0.006527415143603133,0.009138381201044387,0.010443864229765013,0.006527415143603133,0.009138381201044387,0.0039164490861618795,0.009138381201044387,0.007832898172323759,0.02217741935483871,0.012096774193548387,0.008064516129032258,0.014112903225806451,0.010080645161290322,0.0020161290322580645,0.006048387096774193,0.010080645161290322,0.006048387096774193,0.004032258064516129,0.006048387096774193,0.0,0.004032258064516129,0.004032258064516129,0.0,0.006048387096774193,0.008064516129032258,0.0020161290322580645,0.004032258064516129,0.0,0.014134275618374558,0.0,0.0035335689045936395,0.0035335689045936395,0.007067137809187279,0.0,0.0035335689045936395,0.0,0.0,0.0035335689045936395
24,201903,0.07534246575342465,0.0365296803652968,0.0410958904109589,0.0228310502283105,0.02968036529680365,0.02054794520547945,0.03424657534246575,0.0136986301369863,0.0136986301369863,0.0182648401826484,0.0136986301369863,0.01141552511415525,0.0182648401826484,0.0182648401826484,0.0091324200913242,0.0182648401826484,0.0091324200913242,0.0136986301369863,0.02054794520547945,0.0136986301369863,0.01141552511415525,0.0,0.00228310502283105,0.01141552511415525,0.01141552511415525,0.0,0.00228310502283105,0.00684931506849315,0.0,0.00228310502283105,0.024054982817869417,0.027491408934707903,0.020618556701030927,0.01718213058419244,0.006872852233676976,0.0,0.006872852233676976,0.010309278350515464,0.003436426116838488,0.010309278350515464,0.010309278350515464,0.006872852233676976,0.006872852233676976,0.003436426116838488,0.0,0.003436426116838488,0.010309278350515464,0.0,0.006872852233676976,0.003436426116838488,0.018072289156626505,0.006024096385542169,0.006024096385542169,0.006024096385542169,0.0,0.0,0.0,0.006024096385542169,0.0,0.006024096385542169
25,201904,0.059245960502693,0.03590664272890485,0.01436265709156194,0.02154398563734291,0.03052064631956912,0.02154398563734291,0.019748653500897665,0.01615798922800718,0.01436265709156194,0.01436265709156194,0.012567324955116697,0.008976660682226212,0.02333931777378815,0.008976660682226212,0.01436265709156194,0.02154398563734291,0.0017953321364452424,0.010771992818671455,0.008976660682226212,0.012567324955116697,0.00718132854578097,0.008976660682226212,0.005385996409335727,0.0,0.0,0.0017953321364452424,0.00718132854578097,0.008976660682226212,0.00718132854578097,0.005385996409335727,0.013333333333333334,0.032,0.013333333333333334,0.0,0.010666666666666666,0.0026666666666666666,0.0026666666666666666,0.0,0.005333333333333333,0.0026666666666666666,0.0,0.005333333333333333,0.0,0.0,0.0026666666666666666,0.005333333333333333,0.008,0.008,0.0026666666666666666,0.0,0.0,0.0,0.0,0.00909090909090909,0.0,0.0,0.0,0.0,0.0,0.0
26,201905,0.07434052757793765,0.06474820143884892,0.03117505995203837,0.019184652278177457,0.014388489208633094,0.02158273381294964,0.023980815347721823,0.011990407673860911,0.011990407673860911,0.011990407673860911,0.011990407673860911,0.016786570743405275,0.014388489208633094,0.023980815347721823,0.02158273381294964,0.014388489208633094,0.014388489208633094,0.009592326139088728,0.004796163069544364,0.02158273381294964,0.004796163069544364,0.004796163069544364,0.0,0.009592326139088728,0.009592326139088728,0.004796163069544364,0.007194244604316547,0.002398081534772182,0.002398081534772182,0.004796163069544364,0.01509433962264151,0.022641509433962263,0.011320754716981131,0.01509433962264151,0.007547169811320755,0.0,0.0037735849056603774,0.0037735849056603774,0.0037735849056603774,0.01509433962264151,0.007547169811320755,0.0037735849056603774,0.0037735849056603774,0.011320754716981131,0.0037735849056603774,0.0037735849056603774,0.01509433962264151,0.0,0.0,0.007547169811320755,0.007042253521126761,0.007042253521126761,0.007042253521126761,0.0,0.007042253521126761,0.0,0.007042253521126761,0.0,0.0,0.007042253521126761
27,201906,0.09771986970684039,0.06188925081433225,0.029315960912052116,0.019543973941368076,0.035830618892508145,0.03257328990228013,0.013029315960912053,0.02280130293159609,0.013029315960912053,0.016286644951140065,0.006514657980456026,0.013029315960912053,0.009771986970684038,0.006514657980456026,0.019543973941368076,0.006514657980456026,0.006514657980456026,0.009771986970684038,0.0,0.003257328990228013,0.003257328990228013,0.009771986970684038,0.003257328990228013,0.003257328990228013,0.003257328990228013,0.006514657980456026,0.016286644951140065,0.016286644951140065,0.009771986970684038,0.0,0.03296703296703297,0.01098901098901099,0.016483516483516484,0.005494505494505495,0.02197802197802198,0.0,0.0,0.005494505494505495,0.016483516483516484,0.01098901098901099,0.0,0.0,0.0,0.0,0.005494505494505495,0.01098901098901099,0.0,0.0,0.0,0.005494505494505495,0.010638297872340425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010638297872340425
28,201907,0.06531678641410843,0.06139777922926192,0.02612671456564337,0.016329196603527107,0.022860875244937948,0.016329196603527107,0.014369693011103853,0.017635532331809273,0.015676028739386023,0.016329196603527107,0.009144350097975179,0.014369693011103853,0.0045721750489875895,0.009144350097975179,0.007838014369693011,0.003919007184846506,0.0032658393207054214,0.008491182233834096,0.007838014369693011,0.0045721750489875895,0.008491182233834096,0.005878510777269758,0.005878510777269758,0.0032658393207054214,0.0032658393207054214,0.007184846505551927,0.001959503592423253,0.009144350097975179,0.008491182233834096,0.006531678641410843,0.025100401606425703,0.006024096385542169,0.007028112449799197,0.004016064257028112,0.012048192771084338,0.004016064257028112,0.006024096385542169,0.001004016064257028,0.002008032128514056,0.004016064257028112,0.006024096385542169,0.0050200803212851405,0.0050200803212851405,0.001004016064257028,0.0030120481927710845,0.004016064257028112,0.002008032128514056,0.0030120481927710845,0.002008032128514056,0.004016064257028112,0.0017921146953405018,0.0,0.005376344086021506,0.0,0.0017921146953405018,0.0035842293906810036,0.0017921146953405018,0.0017921146953405018,0.0035842293906810036,0.0
29,201908,0.06342015855039637,0.05549263873159683,0.035107587768969425,0.027180067950169876,0.020385050962627407,0.020385050962627407,0.021517553793884484,0.01812004530011325,0.01245753114382786,0.01812004530011325,0.013590033975084938,0.007927519818799546,0.0056625141562853904,0.007927519818799546,0.014722536806342015,0.0033975084937712344,0.007927519818799546,0.004530011325028313,0.0056625141562853904,0.006795016987542469,0.011325028312570781,0.004530011325028313,0.011325028312570781,0.004530011325028313,0.004530011325028313,0.009060022650056626,0.009060022650056626,0.0056625141562853904,0.009060022650056626,0.0056625141562853904,0.010619469026548672,0.005309734513274336,0.008849557522123894,0.007079646017699115,0.008849557522123894,0.01415929203539823,0.017699115044247787,0.0,0.0035398230088495575,0.0035398230088495575,0.005309734513274336,0.007079646017699115,0.008849557522123894,0.0017699115044247787,0.0017699115044247787,0.007079646017699115,0.0017699115044247787,0.010619469026548672,0.008849557522123894,0.0017699115044247787,0.0,0.0,0.0,0.0,0.0032258064516129032,0.0032258064516129032,0.0032258064516129032,0.00967741935483871,0.0032258064516129032,0.0
30,201909,0.06367924528301887,0.05188679245283019,0.04009433962264151,0.02830188679245283,0.02830188679245283,0.02122641509433962,0.009433962264150943,0.01179245283018868,0.025943396226415096,0.01179245283018868,0.01650943396226415,0.0047169811320754715,0.007075471698113208,0.018867924528301886,0.009433962264150943,0.0047169811320754715,0.01179245283018868,0.009433962264150943,0.01179245283018868,0.0023584905660377358,0.0047169811320754715,0.007075471698113208,0.0047169811320754715,0.0047169811320754715,0.0047169811320754715,0.0047169811320754715,0.0023584905660377358,0.007075471698113208,0.0047169811320754715,0.01179245283018868,0.017361111111111112,0.006944444444444444,0.0,0.006944444444444444,0.010416666666666666,0.010416666666666666,0.006944444444444444,0.006944444444444444,0.0,0.0,0.006944444444444444,0.0,0.003472222222222222,0.006944444444444444,0.003472222222222222,0.003472222222222222,0.0,0.0,0.013888888888888888,0.0,0.011904761904761904,0.005952380952380952,0.0,0.0,0.005952380952380952,0.0,0.0,0.005952380952380952,0.0,0.0
31,201910,0.07159904534606205,0.03818615751789976,0.026252983293556086,0.014319809069212411,0.031026252983293555,0.021479713603818614,0.016706443914081145,0.01909307875894988,0.011933174224343675,0.016706443914081145,0.021479713603818614,0.02386634844868735,0.00477326968973747,0.011933174224343675,0.00954653937947494,0.002386634844868735,0.00477326968973747,0.00477326968973747,0.011933174224343675,0.007159904534606206,0.00954653937947494,0.002386634844868735,0.007159904534606206,0.002386634844868735,0.002386634844868735,0.00477326968973747,0.002386634844868735,0.002386634844868735,0.016706443914081145,0.00477326968973747,0.022388059701492536,0.0037313432835820895,0.007462686567164179,0.0037313432835820895,0.018656716417910446,0.0,0.0037313432835820895,0.0037313432835820895,0.011194029850746268,0.007462686567164179,0.0037313432835820895,0.014925373134328358,0.0037313432835820895,0.0,0.0037313432835820895,0.0037313432835820895,0.0037313432835820895,0.0037313432835820895,0.0,0.007462686567164179,0.006802721088435374,0.0,0.006802721088435374,0.006802721088435374,0.0,0.006802721088435374,0.0,0.0,0.0,0.0
32,201911,0.06896551724137931,0.06321839080459771,0.04789272030651341,0.017241379310344827,0.03065134099616858,0.022988505747126436,0.040229885057471264,0.01532567049808429,0.017241379310344827,0.01532567049808429,0.028735632183908046,0.011494252873563218,0.0038314176245210726,0.005747126436781609,0.011494252873563218,0.0038314176245210726,0.005747126436781609,0.011494252873563218,0.009578544061302681,0.011494252873563218,0.007662835249042145,0.009578544061302681,0.005747126436781609,0.0038314176245210726,0.0038314176245210726,0.0038314176245210726,0.0019157088122605363,0.007662835249042145,0.0,0.0038314176245210726,0.024242424242424242,0.006060606060606061,0.00909090909090909,0.006060606060606061,0.015151515151515152,0.0030303030303030303,0.0030303030303030303,0.0,0.0030303030303030303,0.00909090909090909,0.006060606060606061,0.00909090909090909,0.006060606060606061,0.0,0.006060606060606061,0.0030303030303030303,0.00909090909090909,0.006060606060606061,0.0030303030303030303,0.0030303030303030303,0.0,0.0,0.0058823529411764705,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.0
33,201912,0.06298200514138817,0.060411311053984576,0.033419023136246784,0.02506426735218509,0.01992287917737789,0.021208226221079693,0.016709511568123392,0.015424164524421594,0.014138817480719794,0.013496143958868894,0.012853470437017995,0.016066838046272493,0.007069408740359897,0.012210796915167094,0.012210796915167094,0.005784061696658098,0.009640102827763496,0.014781491002570694,0.010925449871465296,0.005784061696658098,0.004498714652956298,0.006426735218508998,0.007069408740359897,0.007069408740359897,0.007712082262210797,0.005141388174807198,0.006426735218508998,0.004498714652956298,0.0038560411311053984,0.006426735218508998,0.018943170488534396,0.00897308075772682,0.009970089730807577,0.010967098703888335,0.005982053838484547,0.009970089730807577,0.007976071784646061,0.006979062811565304,0.005982053838484547,0.003988035892323031,0.005982053838484547,0.005982053838484547,0.003988035892323031,0.005982053838484547,0.0019940179461615153,0.0019940179461615153,0.003988035892323031,0.004985044865403789,0.004985044865403789,0.0019940179461615153,0.0125,0.005357142857142857,0.0017857142857142857,0.0,0.0017857142857142857,0.0017857142857142857,0.0017857142857142857,0.0,0.0,0.0017857142857142857
34,202001,0.06889204545454546,0.06534090909090909,0.03622159090909091,0.019886363636363636,0.020596590909090908,0.01775568181818182,0.030539772727272728,0.009943181818181818,0.011363636363636364,0.01278409090909091,0.012073863636363636,0.014914772727272728,0.002840909090909091,0.012073863636363636,0.011363636363636364,0.002840909090909091,0.007102272727272727,0.009232954545454546,0.011363636363636364,0.006392045454545455,0.011363636363636364,0.009943181818181818,0.009232954545454546,0.009232954545454546,0.007102272727272727,0.004971590909090909,0.0035511363636363635,0.01065340909090909,0.0078125,0.006392045454545455,0.02267818574514039,0.004319654427645789,0.012958963282937365,0.01079913606911447,0.01079913606911447,0.00755939524838013,0.004319654427645789,0.009719222462203024,0.005399568034557235,0.0021598272138228943,0.0021598272138228943,0.0021598272138228943,0.0064794816414686825,0.004319654427645789,0.0032397408207343412,0.004319654427645789,0.004319654427645789,0.0021598272138228943,0.0021598272138228943,0.0010799136069114472,0.016363636363636365,0.0036363636363636364,0.0018181818181818182,0.0018181818181818182,0.0,0.0018181818181818182,0.0018181818181818182,0.0,0.0,0.0036363636363636364
