Date,Open,High,Low,Close,Adj Close,Volume
1985-05-01,13.875000,15.125000,13.000000,13.250000,13.250000,17080800
1985-06-01,13.312500,13.812500,11.062500,13.000000,13.000000,23443200
1985-07-01,13.062500,15.375000,12.375000,14.875000,14.875000,19431600
1985-08-01,15.000000,15.437500,13.250000,13.250000,13.250000,12519000
1985-09-01,13.250000,14.125000,12.500000,13.125000,13.125000,13307200
1985-10-01,13.000000,13.000000,11.000000,11.687500,11.687500,19180200
1985-11-01,11.750000,13.937500,11.375000,13.937500,13.937500,19094600
1985-12-01,13.875000,15.562500,13.500000,14.500000,14.500000,18101000
1986-01-01,14.437500,14.875000,13.187500,13.687500,13.687500,14869600
1986-02-01,13.625000,16.437500,13.437500,15.562500,15.562500,21612800
1986-03-01,15.437500,16.750000,14.062500,14.250000,14.250000,13787400
1986-04-01,14.250000,15.750000,13.500000,14.187500,14.187500,18287400
1986-05-01,14.125000,14.562500,12.187500,13.312500,13.312500,15569000
1986-06-01,13.250000,13.312500,10.000000,10.000000,10.000000,17810400
1986-07-01,10.187500,10.312500,7.062500,7.875000,7.875000,23084800
1986-08-01,7.812500,9.937500,7.187500,9.687500,9.687500,15832800
1986-09-01,9.625000,10.187500,7.625000,7.875000,7.875000,17338600
1986-10-01,7.937500,8.062500,6.437500,6.875000,6.875000,14083400
1986-11-01,7.000000,8.250000,7.000000,7.812500,7.812500,10927000
1986-12-01,7.625000,8.437500,6.687500,6.875000,6.875000,10165000
1987-01-01,6.812500,9.375000,6.750000,8.750000,8.750000,26551600
1987-02-01,8.750000,12.250000,8.687500,10.875000,10.875000,36902000
1987-03-01,11.000000,11.000000,9.375000,9.937500,9.937500,21468600
1987-04-01,9.687500,12.125000,9.687500,11.062500,11.062500,28259400
1987-05-01,11.062500,11.937500,10.000000,10.812500,10.812500,20350400
1987-06-01,10.875000,11.125000,9.062500,9.500000,9.500000,20074000
1987-07-01,9.437500,9.625000,8.375000,9.062500,9.062500,19259200
1987-08-01,8.937500,11.687500,8.875000,11.000000,11.000000,34374400
1987-09-01,10.937500,11.500000,9.687500,11.000000,11.000000,19773000
1987-10-01,11.062500,12.437500,4.750000,5.750000,5.750000,48820400
1987-11-01,5.312500,5.625000,4.375000,4.625000,4.625000,18541400
1987-12-01,4.687500,5.375000,3.750000,4.937500,4.937500,25248400
1988-01-01,5.000000,5.625000,4.437500,4.812500,4.812500,16399600
1988-02-01,4.875000,6.437500,4.687500,6.000000,6.000000,19525000
1988-03-01,6.000000,6.937500,5.375000,5.500000,5.500000,20645000
1988-04-01,5.500000,7.375000,5.437500,7.187500,7.187500,31181200
1988-05-01,7.187500,7.687500,6.562500,7.500000,7.500000,25653400
1988-06-01,7.500000,8.437500,7.500000,8.250000,8.250000,30227000
1988-07-01,8.250000,8.375000,6.250000,6.687500,6.687500,22379200
1988-08-01,6.687500,6.875000,5.500000,5.687500,5.687500,17445600
1988-09-01,5.625000,5.875000,4.500000,4.625000,4.625000,19490800
1988-10-01,4.500000,5.250000,4.187500,4.500000,4.500000,24482800
1988-11-01,4.562500,4.562500,3.562500,3.750000,3.750000,15584000
1988-12-01,3.750000,4.500000,3.562500,4.312500,4.312500,22491200
1989-01-01,4.312500,4.687500,4.187500,4.562500,4.562500,23549000
1989-02-01,4.562500,4.812500,4.062500,4.125000,4.125000,12494200
1989-03-01,4.125000,4.375000,4.000000,4.250000,4.250000,8954400
1989-04-01,4.187500,4.687500,4.125000,4.437500,4.437500,9246000
1989-05-01,4.437500,5.250000,4.250000,5.187500,5.187500,18417400
1989-06-01,5.187500,5.187500,4.812500,4.875000,4.875000,15983600
1989-07-01,4.812500,5.062500,4.062500,4.312500,4.312500,12169400
1989-08-01,4.312500,4.562500,4.125000,4.312500,4.312500,6993400
1989-09-01,4.250000,4.625000,4.125000,4.437500,4.437500,9522800
1989-10-01,4.437500,4.500000,3.750000,3.937500,3.937500,9599600
1989-11-01,3.875000,4.000000,3.562500,3.750000,3.750000,7268200
1989-12-01,3.750000,4.062500,3.687500,3.937500,3.937500,12496200
1990-01-01,3.937500,4.125000,3.562500,3.625000,3.625000,16370400
1990-02-01,3.625000,4.375000,3.437500,4.125000,4.125000,12515200
1990-03-01,4.125000,5.062500,4.125000,4.562500,4.562500,22295600
1990-04-01,4.437500,4.750000,4.062500,4.375000,4.375000,12156600
1990-05-01,4.375000,5.687500,4.125000,5.250000,5.250000,34041800
1990-06-01,5.312500,5.375000,4.437500,4.750000,4.750000,24349800
1990-07-01,4.750000,4.875000,3.375000,3.500000,3.500000,17514600
1990-08-01,3.437500,3.500000,2.437500,2.687500,2.687500,26597000
1990-09-01,2.687500,3.250000,2.437500,2.562500,2.562500,11073400
1990-10-01,2.625000,2.875000,1.812500,1.937500,1.937500,16339400
1990-11-01,1.937500,2.437500,1.875000,2.187500,2.187500,11700000
1990-12-01,2.187500,2.687500,2.125000,2.437500,2.437500,18411800
1991-01-01,2.437500,3.750000,2.000000,3.625000,3.625000,33820400
1991-02-01,3.625000,4.125000,3.562500,4.062500,4.062500,33392000
1991-03-01,4.000000,5.875000,3.937500,5.250000,5.250000,59351000
1991-04-01,5.125000,7.125000,5.000000,6.125000,6.125000,64158600
1991-05-01,6.062500,6.875000,5.250000,6.750000,6.750000,37448000
1991-06-01,6.750000,7.062500,5.687500,6.000000,6.000000,26617400
1991-07-01,6.187500,6.812500,5.062500,5.562500,5.562500,38702800
1991-08-01,5.625000,6.312500,5.062500,6.187500,6.187500,43345400
1991-09-01,6.187500,6.250000,4.312500,4.687500,4.687500,26168400
1991-10-01,4.625000,6.500000,4.187500,6.375000,6.375000,55386000
1991-11-01,6.375000,7.312500,5.875000,7.187500,7.187500,54461400
1991-12-01,7.000000,8.875000,6.937500,8.750000,8.750000,52926600
1992-01-01,8.687500,10.687500,8.687500,9.437500,9.437500,97462400
1992-02-01,9.250000,10.750000,8.937500,9.187500,9.187500,56985800
1992-03-01,9.125000,9.812500,8.125000,8.875000,8.875000,41691200
1992-04-01,8.812500,9.750000,7.312500,8.937500,8.937500,48861200
1992-05-01,8.875000,9.250000,7.375000,7.875000,7.875000,40030200
1992-06-01,7.750000,8.000000,4.250000,4.375000,4.375000,56522800
1992-07-01,4.375000,4.500000,3.687500,4.437500,4.437500,45216200
1992-08-01,4.375000,5.062500,4.187500,5.062500,5.062500,27352600
1992-09-01,5.062500,6.500000,5.062500,5.625000,5.625000,39491600
1992-10-01,5.562500,8.375000,5.312500,8.250000,8.250000,65815800
1992-11-01,8.250000,9.312500,7.562500,8.937500,8.937500,38466200
1992-12-01,8.937500,9.375000,7.500000,9.062500,9.062500,50736400
1993-01-01,9.000000,10.750000,8.812500,9.375000,9.375000,52435400
1993-02-01,9.312500,11.250000,9.250000,10.875000,10.875000,48130200
1993-03-01,10.937500,12.250000,10.437500,11.500000,11.500000,34348200
1993-04-01,11.500000,16.437500,10.562500,14.062500,14.062500,74724600
1993-05-01,14.250000,15.375000,13.625000,14.312500,14.312500,36925000
1993-06-01,14.250000,14.625000,10.187500,12.062500,12.062500,71452800
1993-07-01,12.062500,12.875000,11.375000,11.937500,11.937500,28584600
1993-08-01,12.125000,16.312500,12.125000,16.187500,16.187500,47712800
1993-09-01,16.000000,16.125000,13.000000,13.187500,13.187500,50158600
1993-10-01,13.312500,13.375000,8.937500,9.875000,9.875000,81051800
1993-11-01,10.000000,10.250000,8.937500,9.500000,9.500000,35572000
1993-12-01,9.562500,9.687500,8.500000,8.875000,8.875000,30406400
1994-01-01,8.875000,10.687500,8.375000,10.250000,10.250000,42992400
1994-02-01,10.187500,11.250000,10.062500,10.750000,10.750000,25643400
1994-03-01,10.750000,15.875000,10.625000,15.625000,15.625000,107034800
1994-04-01,15.312500,15.875000,11.375000,13.187500,13.187500,50297200
1994-05-01,13.187500,13.625000,11.312500,13.500000,13.500000,32379600
1994-06-01,13.687500,14.812500,11.875000,12.500000,12.500000,35807200
1994-07-01,12.375000,13.687500,12.062500,13.500000,13.500000,26277800
1994-08-01,13.437500,14.937500,13.000000,14.500000,14.500000,25940800
1994-09-01,13.750000,15.500000,13.687500,14.875000,14.875000,32271200
1994-10-01,15.125000,15.187500,11.125000,13.187500,13.187500,83515000
1994-11-01,13.125000,13.375000,12.062500,12.625000,12.625000,32842600
1994-12-01,12.562500,12.875000,11.187500,12.437500,12.437500,32486600
1995-01-01,12.625000,16.125000,12.437500,14.687500,14.687500,69651600
1995-02-01,14.937500,16.062500,14.500000,15.187500,15.187500,40565400
1995-03-01,15.187500,17.937500,14.687500,16.937500,16.937500,64869600
1995-04-01,16.875000,18.437500,16.250000,18.000000,18.000000,60877600
1995-05-01,17.875000,18.812500,16.062500,16.500000,16.500000,59550000
1995-06-01,16.312500,19.625000,16.312500,18.250000,18.250000,72385000
1995-07-01,18.187500,18.250000,15.187500,16.312500,16.312500,88273000
1995-08-01,16.312500,18.000000,15.250000,16.875000,16.875000,60169200
1995-09-01,16.875000,17.937500,14.000000,14.562500,14.562500,68389200
1995-10-01,14.437500,14.625000,11.375000,11.750000,11.750000,67628000
1995-11-01,11.625000,11.937500,10.000000,10.250000,10.250000,63302000
1995-12-01,10.250000,10.312500,8.062500,8.250000,8.250000,62336800
1996-01-01,8.250000,10.437500,8.062500,9.875000,9.875000,63704800
1996-02-01,9.687500,10.625000,9.500000,9.687500,9.687500,40098200
1996-03-01,9.687500,9.750000,8.375000,8.687500,8.687500,34685600
1996-04-01,8.750000,9.500000,8.312500,9.312500,9.312500,40919600
1996-05-01,9.312500,9.937500,8.562500,8.812500,8.812500,43913400
1996-06-01,8.750000,8.812500,6.437500,6.812500,6.812500,40526200
1996-07-01,6.875000,7.187500,5.125000,6.062500,6.062500,43102600
1996-08-01,6.000000,7.125000,5.937500,6.375000,6.375000,26600400
1996-09-01,6.375000,8.125000,6.062500,7.375000,7.375000,35120400
1996-10-01,7.312500,9.187500,7.062500,8.875000,8.875000,47814000
1996-11-01,8.875000,12.937500,8.812500,12.125000,12.125000,82655400
1996-12-01,12.062500,14.187500,11.312500,12.875000,12.875000,69450200
1997-01-01,12.937500,18.062500,12.437500,17.562500,17.562500,119009400
1997-02-01,17.562500,18.437500,15.687500,18.000000,18.000000,60406400
1997-03-01,17.750000,24.250000,17.687500,20.750000,20.750000,154383000
1997-04-01,20.625000,22.500000,17.500000,21.250000,21.250000,134335600
1997-05-01,21.312500,22.875000,18.625000,20.000000,20.000000,89132200
1997-06-01,20.812500,20.812500,17.000000,17.937500,17.937500,105038600
1997-07-01,17.750000,20.437500,16.593750,17.562500,17.562500,93440200
1997-08-01,17.625000,21.375000,17.562500,18.812500,18.812500,92728000
1997-09-01,18.906250,20.000000,15.375000,16.281250,16.281250,117991200
1997-10-01,14.750000,15.812500,9.812500,11.500000,11.500000,140772200
1997-11-01,11.906250,12.281250,9.281250,10.906250,10.906250,66340400
1997-12-01,11.000000,11.312500,8.562500,8.875000,8.875000,63501600
1998-01-01,9.125000,10.437500,8.656250,10.093750,10.093750,72734000
1998-02-01,10.156250,12.687500,8.968750,11.750000,11.750000,104360600
1998-03-01,11.750000,14.812500,10.250000,14.531250,14.531250,120487000
1998-04-01,14.625000,15.500000,12.406250,13.875000,13.875000,125112800
1998-05-01,13.812500,13.968750,9.531250,9.781250,9.781250,105799000
1998-06-01,9.906250,10.125000,8.187500,8.531250,8.531250,83184200
1998-07-01,8.656250,9.500000,7.593750,8.625000,8.625000,102610600
1998-08-01,8.562500,10.062500,6.375000,6.500000,6.500000,101506000
1998-09-01,6.656250,10.500000,6.375000,9.281250,9.281250,114273600
1998-10-01,9.156250,11.406250,6.812500,11.281250,11.281250,168644800
1998-11-01,11.437500,14.687500,11.031250,13.843750,13.843750,165408400
1998-12-01,13.312500,16.375000,13.250000,14.500000,14.500000,136356400
1999-01-01,14.500000,16.500000,9.875000,11.468750,11.468750,231621000
1999-02-01,12.468750,12.718750,8.250000,8.937500,8.937500,174152000
1999-03-01,9.343750,9.625000,7.750000,7.750000,7.750000,90814000
1999-04-01,7.781250,8.625000,7.281250,8.250000,8.250000,58483200
1999-05-01,8.375000,10.875000,8.125000,9.250000,9.250000,79407800
1999-06-01,9.281250,9.750000,8.250000,9.031250,9.031250,84460200
1999-07-01,8.843750,9.281250,8.031250,8.687500,8.687500,56859600
1999-08-01,8.593750,10.500000,7.812500,10.343750,10.343750,74863000
1999-09-01,10.406250,12.375000,8.531250,8.593750,8.593750,115243200
1999-10-01,8.562500,10.218750,8.187500,9.906250,9.906250,84139400
1999-11-01,9.968750,15.250000,9.937500,14.125000,14.125000,153737000
1999-12-01,14.125000,15.968750,13.250000,14.468750,14.468750,118310600
2000-01-01,14.968750,22.562500,14.000000,18.000000,18.000000,199690800
2000-02-01,18.250000,22.750000,17.500000,19.750000,19.750000,146979800
2000-03-01,19.937500,30.187500,19.250000,29.500000,29.500000,225647000
2000-04-01,29.625000,44.437500,25.500000,43.750000,43.750000,288117600
2000-05-01,43.500000,46.437500,33.000000,40.875000,40.875000,220641800
2000-06-01,41.437500,48.500000,37.468750,38.625000,38.625000,176389000
2000-07-01,38.500000,47.500000,34.000000,36.000000,36.000000,196984600
2000-08-01,36.093750,38.250000,27.000000,37.500000,37.500000,250322000
2000-09-01,38.125000,38.250000,23.000000,24.000000,24.000000,176186500
2000-10-01,23.937500,26.000000,16.187500,22.625000,22.625000,223975700
2000-11-01,21.875000,25.437500,14.687500,15.250000,15.250000,128519300
2000-12-01,15.812500,18.187500,13.562500,13.812500,13.812500,125858400
2001-01-01,14.125000,25.100000,14.125000,24.600000,24.600000,159683400
2001-02-01,25.299999,26.750000,20.510000,21.500000,21.500000,130838700
2001-03-01,20.500000,30.150000,19.650000,26.540001,26.540001,184234500
2001-04-01,26.700001,32.150002,18.730000,31.000000,31.000000,229970800
2001-05-01,30.500000,34.650002,27.049999,28.250000,28.250000,177020400
2001-06-01,29.000000,31.790001,23.559999,28.900000,28.900000,149482200
2001-07-01,29.049999,30.200001,15.310000,18.260000,18.260000,191377500
2001-08-01,18.950001,19.900000,13.000000,13.550000,13.550000,138484400
2001-09-01,13.170000,13.400000,7.800000,8.150000,8.150000,117454100
2001-10-01,8.300000,11.390000,7.690000,9.840000,9.840000,119200700
2001-11-01,10.000000,14.670000,9.950000,13.560000,13.560000,144754800
2001-12-01,13.500000,18.620001,13.390000,15.860000,15.860000,141235200
2002-01-01,16.280001,20.600000,14.960000,16.049999,16.049999,186799800
2002-02-01,15.860000,15.980000,12.630000,13.500000,13.500000,120825500
2002-03-01,13.780000,17.280001,13.780000,14.710000,14.710000,107391900
2002-04-01,14.610000,15.300000,10.950000,11.180000,11.180000,133431100
2002-05-01,11.350000,12.950000,10.400000,11.430000,11.430000,100840400
2002-06-01,11.400000,11.410000,7.950000,9.720000,9.720000,137478900
2002-07-01,9.600000,10.300000,7.460000,8.030000,8.030000,111618400
2002-08-01,8.030000,10.880000,7.010000,8.850000,8.850000,110296000
2002-09-01,8.600000,8.690000,5.200000,5.340000,5.340000,118764300
2002-10-01,5.420000,6.450000,3.100000,6.140000,6.140000,211607900
2002-11-01,6.100000,9.100000,5.440000,9.000000,9.000000,286594000
2002-12-01,9.290000,9.600000,6.180000,6.460000,6.460000,200971700
2003-01-01,6.560000,7.790000,4.990000,5.240000,5.240000,203923100
2003-02-01,5.240000,5.670000,4.780000,5.490000,5.490000,94819000
2003-03-01,5.550000,7.240000,5.100000,6.180000,6.180000,154559400
2003-04-01,6.200000,8.590000,6.000000,7.440000,7.440000,219445600
2003-05-01,7.410000,7.880000,6.800000,7.280000,7.280000,139247600
2003-06-01,7.200000,7.390000,5.800000,6.410000,6.410000,206623100
2003-07-01,6.320000,7.520000,6.250000,7.300000,7.300000,144233300
2003-08-01,7.270000,11.360000,7.070000,11.290000,11.290000,230096800
2003-09-01,11.480000,12.870000,10.520000,11.110000,11.110000,307099200
2003-10-01,11.160000,15.560000,11.010000,15.200000,15.200000,273043900
2003-11-01,15.440000,18.500000,15.420000,17.969999,17.969999,247003800
2003-12-01,18.200001,18.389999,13.800000,14.900000,14.900000,267280600
2004-01-01,15.100000,17.500000,14.250000,14.860000,14.860000,279096000
2004-02-01,15.000000,15.850000,13.600000,15.000000,15.000000,191274800
2004-03-01,14.660000,16.400000,13.700000,16.230000,16.230000,234984300
2004-04-01,16.280001,17.600000,13.980000,14.220000,14.220000,235253900
2004-05-01,14.690000,15.550000,13.650000,15.550000,15.550000,189583500
2004-06-01,15.500000,16.350000,14.060000,15.900000,15.900000,201887900
2004-07-01,15.900000,15.900000,11.030000,12.490000,12.490000,275641400
2004-08-01,12.200000,12.440000,10.760000,11.430000,11.430000,161423500
2004-09-01,11.700000,13.230000,10.760000,13.000000,13.000000,189707100
2004-10-01,13.100000,16.850000,13.090000,16.820000,16.820000,242795000
2004-11-01,16.879999,22.490000,16.450001,21.280001,21.280001,302808300
2004-12-01,21.600000,24.950001,20.510000,22.020000,22.020000,244518300
2005-01-01,22.110001,22.299999,14.630000,15.800000,15.800000,393453500
2005-02-01,15.900000,18.450001,15.850000,17.450001,17.450001,202230300
2005-03-01,17.629999,18.020000,15.110000,16.120001,16.120001,172862500
2005-04-01,16.309999,17.500000,14.080000,14.230000,14.230000,216557300
2005-05-01,14.210000,16.620001,14.210000,16.400000,16.400000,128537300
2005-06-01,16.350000,18.340000,16.299999,17.340000,17.340000,165349200
2005-07-01,17.340000,20.840000,17.219999,20.080000,20.080000,172963700
2005-08-01,20.080000,21.299999,19.820000,20.770000,20.770000,130359000
2005-09-01,20.730000,25.750000,20.690001,25.200001,25.200001,206500600
2005-10-01,25.469999,26.070000,20.219999,23.219999,23.219999,262994400
2005-11-01,22.930000,27.360001,22.780001,26.180000,26.180000,230878600
2005-12-01,26.549999,31.840000,25.250000,30.600000,30.600000,202885200
2006-01-01,31.020000,42.009998,30.879999,41.799999,41.799999,405342700
2006-02-01,41.299999,42.419998,38.320000,38.669998,38.669998,242927000
2006-03-01,39.000000,42.700001,32.590000,33.160000,33.160000,445050900
2006-04-01,32.200001,35.750000,29.969999,32.349998,32.349998,344974900
2006-05-01,32.520000,34.959999,29.680000,30.889999,30.889999,324838800
2006-06-01,31.049999,31.920000,23.459999,24.420000,24.420000,340982000
2006-07-01,24.480000,24.719999,16.900000,19.389999,19.389999,422223600
2006-08-01,19.650000,25.719999,18.840000,24.990000,24.990000,458123200
2006-09-01,25.250000,27.900000,23.719999,24.850000,24.850000,401445700
2006-10-01,24.670000,25.690001,20.000000,21.270000,21.270000,649272200
2006-11-01,21.240000,22.330000,20.559999,21.570000,21.570000,389191100
2006-12-01,21.299999,23.000000,19.900000,20.350000,20.350000,416644900
2007-01-01,20.080000,20.629999,15.520000,15.550000,15.550000,632791700
2007-02-01,15.650000,15.910000,14.430000,15.070000,15.070000,505937100
2007-03-01,14.760000,14.980000,12.960000,13.060000,13.060000,510042200
2007-04-01,13.080000,14.750000,12.600000,13.820000,13.820000,677886200
2007-05-01,13.860000,15.950000,13.000000,14.270000,14.270000,604659300
2007-06-01,14.300000,14.880000,13.280000,14.300000,14.300000,544825300
2007-07-01,14.260000,16.190001,13.390000,13.540000,13.540000,642584900
2007-08-01,13.480000,13.630000,11.270000,13.000000,13.000000,635797600
2007-09-01,13.170000,13.920000,12.550000,13.200000,13.200000,393654700
2007-10-01,13.250000,14.730000,12.550000,13.080000,13.080000,481709400
2007-11-01,12.990000,13.800000,9.650000,9.760000,9.760000,503212900
2007-12-01,9.820000,9.900000,7.260000,7.500000,7.500000,598480900
2008-01-01,7.400000,7.790000,5.310000,7.590000,7.590000,785177400
2008-02-01,7.780000,8.080000,6.220000,7.210000,7.210000,469176500
2008-03-01,7.210000,7.210000,5.760000,5.890000,5.890000,454783500
2008-04-01,5.930000,6.480000,5.610000,5.960000,5.960000,509054300
2008-05-01,5.980000,7.480000,5.970000,6.880000,6.880000,469607800
2008-06-01,6.880000,7.980000,5.670000,5.830000,5.830000,531728900
2008-07-01,5.710000,5.840000,4.110000,4.210000,4.210000,594637700
2008-08-01,4.260000,6.350000,4.050000,6.290000,6.290000,438351400
2008-09-01,6.370000,6.470000,3.000000,5.250000,5.250000,460925700
2008-10-01,4.550000,5.560000,2.650000,3.500000,3.500000,644021600
2008-11-01,3.590000,3.870000,1.620000,2.360000,2.360000,342099200
2008-12-01,2.310000,2.370000,1.920000,2.160000,2.160000,318103700
2009-01-01,2.190000,2.850000,1.860000,2.190000,2.190000,314953000
2009-02-01,2.150000,2.510000,2.000000,2.180000,2.180000,256044900
2009-03-01,2.130000,3.780000,2.010000,3.050000,3.050000,373265200
2009-04-01,2.980000,3.920000,2.920000,3.610000,3.610000,341310700
2009-05-01,3.550000,4.840000,3.550000,4.540000,4.540000,432645900
2009-06-01,4.690000,4.900000,3.430000,3.870000,3.870000,485302200
2009-07-01,3.930000,4.250000,3.220000,3.660000,3.660000,534541100
2009-08-01,3.750000,4.550000,3.470000,4.360000,4.360000,416458300
2009-09-01,4.360000,6.300000,4.130000,5.660000,5.660000,735800000
2009-10-01,5.620000,6.360000,4.550000,4.600000,4.600000,669105800
2009-11-01,4.680000,7.330000,4.330000,7.010000,7.010000,744345500
2009-12-01,7.110000,10.040000,7.010000,9.680000,9.680000,610098700
2010-01-01,9.790000,9.900000,7.300000,7.460000,7.460000,539405700
2010-02-01,7.610000,8.200000,6.980000,7.910000,7.910000,349645100
2010-03-01,7.940000,9.740000,7.940000,9.270000,9.270000,362325900
2010-04-01,9.340000,10.240000,9.060000,9.070000,9.070000,545403600
2010-05-01,9.180000,9.780000,7.680000,8.570000,8.570000,714882100
2010-06-01,8.430000,9.190000,7.300000,7.320000,7.320000,600646700
2010-07-01,7.350000,8.250000,6.960000,7.490000,7.490000,708138000
2010-08-01,7.630000,7.770000,5.530000,5.610000,5.610000,670320000
2010-09-01,5.750000,7.440000,5.670000,7.110000,7.110000,643928600
2010-10-01,7.200000,7.680000,6.770000,7.340000,7.340000,602273500
2010-11-01,7.480000,8.240000,7.240000,7.290000,7.290000,430132400
2010-12-01,7.410000,8.430000,7.370000,8.180000,8.180000,345150800
2011-01-01,8.440000,9.250000,7.340000,7.830000,7.830000,661252800
2011-02-01,8.100000,9.580000,8.030000,9.210000,9.210000,559169900
2011-03-01,9.270000,9.390000,7.930000,8.600000,8.600000,431229300
2011-04-01,8.610000,9.140000,8.010000,9.100000,9.100000,349835500
2011-05-01,9.160000,9.170000,8.310000,8.680000,8.680000,307639900
2011-06-01,8.650000,8.680000,6.720000,6.990000,6.990000,468109800
2011-07-01,6.990000,7.870000,6.090000,7.340000,7.340000,511986100
2011-08-01,7.540000,7.580000,5.600000,6.830000,6.830000,582782600
2011-09-01,6.830000,7.440000,5.070000,5.080000,5.080000,546673900
2011-10-01,5.030000,6.050000,4.310000,5.830000,5.830000,489208600
2011-11-01,5.560000,6.000000,4.960000,5.690000,5.690000,374278500
2011-12-01,5.610000,5.840000,4.820000,5.400000,5.400000,246292700
2012-01-01,5.530000,6.950000,5.350000,6.710000,6.710000,348780400
2012-02-01,6.830000,7.680000,6.800000,7.350000,7.350000,315144700
2012-03-01,7.470000,8.350000,6.760000,8.020000,8.020000,340485500
2012-04-01,8.030000,8.240000,7.210000,7.360000,7.360000,346033400
2012-05-01,7.340000,7.720000,5.890000,6.080000,6.080000,356499800
